1,0.0966,2.831498077392578,simplemean,signflip
2,0.0669,2.8838995178222655,simplemean,signflip
3,0.0022,2.924990057373047,simplemean,signflip
4,0.0021,3.064765673828125,simplemean,signflip
5,0.0035,3.1057675231933595,simplemean,signflip
6,0.0044,2.9421865600585937,simplemean,signflip
7,0.0082,2.8046817321777344,simplemean,signflip
8,0.0226,2.6706859375,simplemean,signflip
9,0.0404,2.5686054290771483,simplemean,signflip
10,0.0709,2.5169438354492186,simplemean,signflip
20,0.0788,2.333840658569336,simplemean,signflip
30,0.1324,2.299595770263672,simplemean,signflip
40,0.0807,2.326090316772461,simplemean,signflip
50,0.1152,2.290833087158203,simplemean,signflip
60,0.126,2.2630606994628906,simplemean,signflip
70,0.0688,2.300761346435547,simplemean,signflip
80,0.1591,2.2656112121582033,simplemean,signflip
90,0.0801,2.3419578460693358,simplemean,signflip
100,0.145,2.2916501068115234,simplemean,signflip
110,0.1378,2.2900439880371093,simplemean,signflip
120,0.0943,2.315978793334961,simplemean,signflip
130,0.1344,2.285251840209961,simplemean,signflip
140,0.165,2.324701672363281,simplemean,signflip
150,0.1239,2.330009844970703,simplemean,signflip
160,0.1732,2.290432669067383,simplemean,signflip
170,0.1409,2.312636944580078,simplemean,signflip
180,0.1121,2.2992913269042967,simplemean,signflip
190,0.1376,2.292257876586914,simplemean,signflip
200,0.1248,2.3051538482666016,simplemean,signflip
