1,0.2103,2.1565336029052700,simplemean,signflip
2,0.2743,1.9895373565673800,simplemean,signflip
3,0.3066,1.9176840942382800,simplemean,signflip
4,0.3318,1.8583953063964800,simplemean,signflip
5,0.3467,1.8119408996582000,simplemean,signflip
6,0.3603,1.7723260986328100,simplemean,signflip
7,0.3703,1.7403984832763700,simplemean,signflip
8,0.3875,1.6841589935302700,simplemean,signflip
9,0.4002,1.6534581848144500,simplemean,signflip
10,0.4117,1.613662466430660,simplemean,signflip
20,0.4304,1.5484683197021500,simplemean,signflip
30,0.4858,1.386168034362790,simplemean,signflip
40,0.5011,1.3426556991577100,simplemean,signflip
50,0.5302,1.2479045516967800,simplemean,signflip
60,0.5368,1.2228662704467800,simplemean,signflip
70,0.5375,1.2347783264160200,simplemean,signflip
80,0.5492,1.1834436767578100,simplemean,signflip
90,0.5615,1.1420339630127000,simplemean,signflip
100,0.5642,1.130315412902830,simplemean,signflip
110,0.5771,1.0820329345703100,simplemean,signflip
120,0.5737,1.0900684097290000,simplemean,signflip
130,0.5799,1.057495004272460,simplemean,signflip
140,0.5935,1.0144033599853500,simplemean,signflip
150,0.6017,0.9909783111572270,simplemean,signflip
160,0.6142,0.9430773757934570,simplemean,signflip
