1,0.7402,1.1884768341064453,cgc,signflip
2,0.6709,1.1111291275024413,cgc,signflip
3,0.7508,0.691447144317627,cgc,signflip
4,0.8141,0.5666325592041016,cgc,signflip
5,0.8875,0.39728525314331053,cgc,signflip
6,0.8957,0.3594738636016846,cgc,signflip
7,0.8865,0.3621378917694092,cgc,signflip
8,0.9053,0.3179805347442627,cgc,signflip
9,0.9111,0.2935623622894287,cgc,signflip
10,0.9197,0.272239514541626,cgc,signflip
20,0.9387,0.1883937794685364,cgc,signflip
30,0.9487,0.14960400247573852,cgc,signflip
40,0.9554,0.12506871480941772,cgc,signflip
50,0.9613,0.10709189620018006,cgc,signflip
60,0.9645,0.09425052552223205,cgc,signflip
70,0.9649,0.08583674805164337,cgc,signflip
80,0.9672,0.07634537768363953,cgc,signflip
90,0.97,0.06594538078308106,cgc,signflip
100,0.9701,0.059904097557067874,cgc,signflip
110,0.9718,0.053598114705085756,cgc,signflip
120,0.973,0.04965207507610321,cgc,signflip
130,0.9732,0.04587717915773392,cgc,signflip
140,0.9739,0.042481873512268065,cgc,signflip
150,0.9746,0.03929085154533386,cgc,signflip
160,0.9505,0.14329528923034668,cgc,signflip
170,0.9621,0.09963582935333253,cgc,signflip
180,0.9624,0.09080998182296753,cgc,signflip
190,0.969,0.07182243070602418,cgc,signflip
200,0.97,0.0646689855337143,cgc,signflip
