1,0.2286,2.0924076538085900,simplemean,noattack
2,0.3379,1.8461910217285200,simplemean,noattack
3,0.3794,1.73602890625,simplemean,noattack
4,0.4063,1.6657308685302700,simplemean,noattack
5,0.4238,1.6020694915771500,simplemean,noattack
6,0.4384,1.5501161346435500,simplemean,noattack
7,0.4486,1.5178204193115200,simplemean,noattack
8,0.4595,1.4919040313720700,simplemean,noattack
9,0.4668,1.452343264770510,simplemean,noattack
10,0.4697,1.4453966690063500,simplemean,noattack
20,0.5237,1.2748138244628900,simplemean,noattack
30,0.5674,1.1452315658569300,simplemean,noattack
40,0.6006,1.0445099670410200,simplemean,noattack
50,0.6243,0.9574243957519530,simplemean,noattack
60,0.6504,0.9073279098510740,simplemean,noattack
70,0.6489,0.9033518524169920,simplemean,noattack
80,0.6821,0.7946964218139650,simplemean,noattack
90,0.6967,0.7407451652526860,simplemean,noattack
100,0.7014,0.7206550285339360,simplemean,noattack
110,0.711,0.6863253944396970,simplemean,noattack
120,0.7231,0.6438519523620610,simplemean,noattack
130,0.7296,0.6205716972351070,simplemean,noattack
140,0.734,0.6059519508361820,simplemean,noattack
150,0.7381,0.5841105445861820,simplemean,noattack
160,0.7406,0.5697466567993160,simplemean,noattack
170,0.7444,0.5458414855957030,simplemean,noattack
180,0.7446,0.5242511985778810,simplemean,noattack
190,0.7465,0.5182299007415770,simplemean,noattack
200,0.7556,0.4830078155517580,simplemean,noattack
