1,0.0972,2.845904968261719,simplemean,signflip
2,0.05,2.866295397949219,simplemean,signflip
3,0.0026,2.9167144897460937,simplemean,signflip
4,0.0034,3.0465264709472657,simplemean,signflip
5,0.0036,3.0826354797363282,simplemean,signflip
6,0.0052,2.9561443603515625,simplemean,signflip
7,0.0062,2.8477693908691406,simplemean,signflip
8,0.013,2.7173523986816406,simplemean,signflip
9,0.0403,2.5830116638183593,simplemean,signflip
10,0.0597,2.508420703125,simplemean,signflip
20,0.0606,2.3270051727294923,simplemean,signflip
30,0.144,2.2693987884521483,simplemean,signflip
40,0.1042,2.29380505065918,simplemean,signflip
50,0.1352,2.3162153259277343,simplemean,signflip
60,0.0988,2.298670492553711,simplemean,signflip
70,0.1367,2.2874480529785157,simplemean,signflip
80,0.1444,2.2844319671630857,simplemean,signflip
90,0.0948,2.3134236236572265,simplemean,signflip
100,0.1406,2.3019553131103514,simplemean,signflip
110,0.0669,2.3338353759765624,simplemean,signflip
120,0.2123,2.2516110290527345,simplemean,signflip
130,0.1191,2.312739517211914,simplemean,signflip
140,0.0861,2.3342412475585936,simplemean,signflip
150,0.114,2.2882745880126953,simplemean,signflip
160,0.1197,2.3168615356445312,simplemean,signflip
170,0.1424,2.287908642578125,simplemean,signflip
180,0.095,2.3052702575683592,simplemean,signflip
190,0.1377,2.3546775146484373,simplemean,signflip
200,0.1055,2.319214993286133,simplemean,signflip
